accession_1,accession_2,y_true
SPF04022.1,WP_091283529.1,0
SPF04022.1,WP_078844206.1,0
SPF04022.1,WP_075975245.1,0
SPF04022.1,WP_086784246.1,0
SPF04022.1,WP_109639600.1,0
SPF04022.1,WP_086849962.1,0
SPF04022.1,WP_093411427.1,0
SPF04022.1,WP_081971423.1,0
SPF04022.1,WP_130401777.1,0
SPF04022.1,WP_065917710.1,0
SPF04022.1,WP_075737041.1,0
SPF04022.1,WP_047194864.1,0
SPF04022.1,WP_045318561.1,0
SPF04022.1,WP_131056699.1,0
SPF04022.1,OKK16161.1,0
SPF04022.1,ADV92525.1,0
SPF04022.1,WP_083950838.1,0
SPF04022.1,CUM11140.1,0
SPF04022.1,AEV21261.1,0
SPF04022.1,WP_078759821.1,0
SPF04022.1,WP_139584963.1,0
SPF04022.1,WP_143590710.1,0
SPF04022.1,WP_013736455.1,0
SPF04022.1,WP_155388305.1,0
SPF04022.1,WP_141984372.1,0
SPF04022.1,WP_125191182.1,0
SPF04022.1,WP_085749752.1,0
SPF04022.1,GDY50131.1,0
SPF04022.1,WP_137976057.1,0
SPF04022.1,WP_082403176.1,0
SPF04022.1,WP_144126986.1,0
SPF04022.1,WP_132413760.1,0
SPF04022.1,WP_099848711.1,0
SPF04022.1,PIG53436.1,0
SPF04022.1,WP_132337032.1,0
SPF04022.1,WP_132386942.1,0
SPF04022.1,WP_082377728.1,0
SPF04022.1,KOX03277.1,0
SPF04022.1,CCH19814.1,0
SPF04022.1,WP_039906502.1,0
SPF04022.1,WP_088988822.1,0
SPF04022.1,WP_073887759.1,0
SPF04022.1,WP_130464304.1,0
SPF04022.1,SHM40309.1,0
SPF04022.1,WP_054022242.1,0
SPF04022.1,OGB27210.1,0
SPF04022.1,WP_116180173.1,0
SPF04022.1,WP_084434874.1,0
SPF04022.1,WP_110567505.1,0
SPF04022.1,WP_101366623.1,0
SPF04022.1,WP_117215036.1,0
SPF04022.1,WP_124822775.1,0
SPF04022.1,WP_091553551.1,0
SPF04022.1,SDZ16714.1,0
SPF04022.1,WP_091558835.1,0
WP_104115406.1,WP_104613137.1,0
WP_104115406.1,WP_084578793.1,0
WP_104115406.1,WP_111700265.1,0
WP_104115406.1,WP_051808300.1,0
WP_104115406.1,CBY05529.1,0
WP_104115406.1,OPG10926.1,0
WP_104115406.1,WP_143737449.1,0
WP_104115406.1,WP_015787089.1,0
WP_104115406.1,WP_124770494.1,0
WP_104115406.1,WP_141569747.1,0
WP_104115406.1,RZS34008.1,0
WP_104115406.1,ADV92527.1,0
WP_104115406.1,WP_132183354.1,0
WP_104115406.1,WP_084400763.1,0
WP_104115406.1,WP_123685830.1,0
WP_104115406.1,TQL66274.1,0
WP_104115406.1,WP_089021493.1,0
WP_104115406.1,WP_116813002.1,0
WP_104115406.1,WP_093954453.1,0
WP_104115406.1,WP_083302694.1,0
WP_104115406.1,KNX38636.1,0
WP_104115406.1,WP_050671122.1,0
WP_104115406.1,WP_112669767.1,0
WP_104115406.1,WP_103503499.1,0
WP_104115406.1,WP_091283529.1,0
WP_104115406.1,WP_078844206.1,0
WP_104115406.1,WP_075975245.1,0
WP_104115406.1,WP_086784246.1,0
WP_104115406.1,WP_109639600.1,0
WP_104115406.1,WP_086849962.1,0
WP_104115406.1,WP_093411427.1,0
WP_104115406.1,WP_081971423.1,0
WP_104115406.1,WP_130401777.1,0
WP_104115406.1,WP_065917710.1,0
WP_104115406.1,WP_075737041.1,0
WP_104115406.1,WP_047194864.1,0
WP_104115406.1,WP_045318561.1,0
WP_104115406.1,WP_131056699.1,0
WP_104115406.1,OKK16161.1,0
WP_104115406.1,ADV92525.1,0
WP_104115406.1,WP_083950838.1,0
WP_104115406.1,CUM11140.1,0
WP_104115406.1,AEV21261.1,0
WP_104115406.1,WP_078759821.1,0
WP_104115406.1,WP_139584963.1,0
WP_104115406.1,WP_143590710.1,0
WP_104115406.1,WP_013736455.1,0
WP_104115406.1,WP_155388305.1,0
WP_104115406.1,WP_141984372.1,0
WP_104115406.1,WP_125191182.1,0
WP_104115406.1,WP_085749752.1,0
WP_104115406.1,GDY50131.1,0
WP_104115406.1,WP_137976057.1,0
WP_104115406.1,WP_082403176.1,0
WP_104115406.1,WP_144126986.1,0
WP_104115406.1,WP_132413760.1,0
WP_104115406.1,WP_099848711.1,0
WP_104115406.1,PIG53436.1,0
WP_104115406.1,WP_132337032.1,0
WP_104115406.1,WP_132386942.1,0
WP_104115406.1,WP_082377728.1,0
WP_104115406.1,KOX03277.1,0
WP_104115406.1,CCH19814.1,0
WP_104115406.1,WP_039906502.1,0
WP_104115406.1,WP_088988822.1,0
WP_104115406.1,WP_073887759.1,0
WP_104115406.1,WP_130464304.1,0
WP_104115406.1,SHM40309.1,0
WP_104115406.1,WP_054022242.1,0
WP_104115406.1,OGB27210.1,0
WP_104115406.1,WP_116180173.1,0
WP_104115406.1,WP_084434874.1,0
WP_104115406.1,WP_110567505.1,0
WP_104115406.1,WP_101366623.1,0
WP_104115406.1,WP_117215036.1,0
WP_104115406.1,WP_124822775.1,0
WP_104115406.1,WP_091553551.1,0
WP_104115406.1,SDZ16714.1,0
WP_104115406.1,WP_091558835.1,0
WP_104613137.1,WP_084578793.1,0
WP_104613137.1,WP_111700265.1,0
WP_104613137.1,WP_051808300.1,0
WP_104613137.1,CBY05529.1,0
WP_104613137.1,OPG10926.1,0
WP_104613137.1,WP_143737449.1,0
WP_104613137.1,WP_015787089.1,0
WP_104613137.1,WP_124770494.1,0
WP_104613137.1,WP_141569747.1,0
WP_104613137.1,RZS34008.1,0
WP_104613137.1,ADV92527.1,0
WP_104613137.1,WP_132183354.1,0
WP_104613137.1,WP_084400763.1,0
WP_104613137.1,WP_123685830.1,0
WP_104613137.1,TQL66274.1,0
WP_104613137.1,WP_089021493.1,0
WP_104613137.1,WP_116813002.1,0
WP_104613137.1,WP_093954453.1,0
WP_104613137.1,WP_083302694.1,0
WP_104613137.1,KNX38636.1,0
WP_104613137.1,WP_050671122.1,0
WP_104613137.1,WP_112669767.1,0
WP_104613137.1,WP_103503499.1,0
WP_104613137.1,WP_091283529.1,0
WP_104613137.1,WP_078844206.1,0
WP_104613137.1,WP_075975245.1,0
WP_104613137.1,WP_086784246.1,0
WP_104613137.1,WP_109639600.1,0
WP_104613137.1,WP_086849962.1,0
WP_104613137.1,WP_093411427.1,0
WP_104613137.1,WP_081971423.1,0
WP_104613137.1,WP_130401777.1,0
WP_104613137.1,WP_065917710.1,0
WP_104613137.1,WP_075737041.1,0
WP_104613137.1,WP_047194864.1,0
WP_104613137.1,WP_045318561.1,0
WP_104613137.1,WP_131056699.1,0
WP_104613137.1,OKK16161.1,0
WP_104613137.1,ADV92525.1,0
WP_104613137.1,WP_083950838.1,0
WP_104613137.1,CUM11140.1,0
WP_104613137.1,AEV21261.1,0
WP_104613137.1,WP_078759821.1,0
WP_104613137.1,WP_139584963.1,0
WP_104613137.1,WP_143590710.1,0
WP_104613137.1,WP_013736455.1,0
WP_104613137.1,WP_155388305.1,0
WP_104613137.1,WP_141984372.1,0
WP_104613137.1,WP_125191182.1,0
WP_104613137.1,WP_085749752.1,0
WP_104613137.1,GDY50131.1,0
WP_104613137.1,WP_137976057.1,0
WP_104613137.1,WP_082403176.1,0
WP_104613137.1,WP_144126986.1,0
WP_104613137.1,WP_132413760.1,0
WP_104613137.1,WP_099848711.1,0
WP_104613137.1,PIG53436.1,0
WP_104613137.1,WP_132337032.1,0
WP_104613137.1,WP_132386942.1,0
WP_104613137.1,WP_082377728.1,0
WP_104613137.1,KOX03277.1,0
WP_104613137.1,CCH19814.1,0
WP_104613137.1,WP_039906502.1,0
WP_104613137.1,WP_088988822.1,0
WP_104613137.1,WP_073887759.1,0
WP_104613137.1,WP_130464304.1,0
WP_104613137.1,SHM40309.1,0
WP_104613137.1,WP_054022242.1,0
WP_104613137.1,OGB27210.1,0
WP_104613137.1,WP_116180173.1,0
WP_104613137.1,WP_084434874.1,0
WP_104613137.1,WP_110567505.1,0
WP_104613137.1,WP_101366623.1,0
WP_104613137.1,WP_117215036.1,0
WP_104613137.1,WP_124822775.1,0
WP_104613137.1,WP_091553551.1,0
WP_104613137.1,SDZ16714.1,0
WP_104613137.1,WP_091558835.1,0
WP_084578793.1,WP_111700265.1,0
WP_084578793.1,WP_051808300.1,0
WP_084578793.1,CBY05529.1,0
WP_084578793.1,OPG10926.1,0
WP_084578793.1,WP_143737449.1,0
WP_084578793.1,WP_015787089.1,0
WP_084578793.1,WP_124770494.1,0
WP_084578793.1,WP_141569747.1,0
WP_084578793.1,RZS34008.1,0
WP_084578793.1,ADV92527.1,0
WP_084578793.1,WP_132183354.1,0
WP_084578793.1,WP_084400763.1,0
WP_084578793.1,WP_123685830.1,0
WP_084578793.1,TQL66274.1,0
WP_084578793.1,WP_089021493.1,0
WP_084578793.1,WP_116813002.1,0
WP_084578793.1,WP_093954453.1,0
WP_084578793.1,WP_083302694.1,0
WP_084578793.1,KNX38636.1,0
WP_084578793.1,WP_050671122.1,0
WP_084578793.1,WP_112669767.1,0
WP_084578793.1,WP_103503499.1,0
WP_084578793.1,WP_091283529.1,0
WP_084578793.1,WP_078844206.1,0
WP_084578793.1,WP_075975245.1,0
WP_084578793.1,WP_086784246.1,0
WP_084578793.1,WP_109639600.1,0
WP_084578793.1,WP_086849962.1,0
WP_084578793.1,WP_093411427.1,0
WP_084578793.1,WP_081971423.1,0
WP_084578793.1,WP_130401777.1,0
WP_084578793.1,WP_065917710.1,0
WP_084578793.1,WP_075737041.1,0
WP_084578793.1,WP_047194864.1,0
WP_084578793.1,WP_045318561.1,0
WP_084578793.1,WP_131056699.1,0
WP_084578793.1,OKK16161.1,0
WP_084578793.1,ADV92525.1,0
WP_084578793.1,WP_083950838.1,0
WP_084578793.1,CUM11140.1,0
WP_084578793.1,AEV21261.1,0
WP_084578793.1,WP_078759821.1,0
WP_084578793.1,WP_139584963.1,0
WP_084578793.1,WP_143590710.1,0
WP_084578793.1,WP_013736455.1,0
WP_084578793.1,WP_155388305.1,0
WP_084578793.1,WP_141984372.1,0
WP_084578793.1,WP_125191182.1,0
WP_084578793.1,WP_085749752.1,0
WP_084578793.1,GDY50131.1,0
WP_084578793.1,WP_137976057.1,0
WP_084578793.1,WP_082403176.1,0
WP_084578793.1,WP_144126986.1,0
WP_084578793.1,WP_132413760.1,0
WP_084578793.1,WP_099848711.1,0
WP_084578793.1,PIG53436.1,0
WP_084578793.1,WP_132337032.1,0
WP_084578793.1,WP_132386942.1,0
WP_084578793.1,WP_082377728.1,0
WP_084578793.1,KOX03277.1,0
WP_084578793.1,CCH19814.1,0
WP_084578793.1,WP_039906502.1,0
WP_084578793.1,WP_088988822.1,0
WP_084578793.1,WP_073887759.1,0
WP_084578793.1,WP_130464304.1,0
WP_084578793.1,SHM40309.1,0
WP_084578793.1,WP_054022242.1,0
WP_084578793.1,OGB27210.1,0
WP_084578793.1,WP_116180173.1,0
WP_084578793.1,WP_084434874.1,0
WP_084578793.1,WP_110567505.1,0
WP_084578793.1,WP_101366623.1,0
WP_084578793.1,WP_117215036.1,0
WP_084578793.1,WP_124822775.1,0
WP_084578793.1,WP_091553551.1,0
WP_084578793.1,SDZ16714.1,0
WP_084578793.1,WP_091558835.1,0
WP_111700265.1,WP_051808300.1,0
WP_111700265.1,CBY05529.1,0
WP_111700265.1,OPG10926.1,0
WP_111700265.1,WP_143737449.1,0
WP_111700265.1,WP_015787089.1,0
WP_111700265.1,WP_124770494.1,0
WP_111700265.1,WP_141569747.1,0
WP_111700265.1,RZS34008.1,0
WP_111700265.1,ADV92527.1,0
WP_111700265.1,WP_132183354.1,0
WP_111700265.1,WP_084400763.1,0
WP_111700265.1,WP_123685830.1,0
WP_111700265.1,TQL66274.1,0
WP_111700265.1,WP_089021493.1,0
WP_111700265.1,WP_116813002.1,0
WP_111700265.1,WP_093954453.1,0
WP_111700265.1,WP_083302694.1,0
WP_111700265.1,KNX38636.1,0
WP_111700265.1,WP_050671122.1,0
WP_111700265.1,WP_112669767.1,0
WP_111700265.1,WP_103503499.1,0
WP_111700265.1,WP_091283529.1,0
WP_111700265.1,WP_078844206.1,0
WP_111700265.1,WP_075975245.1,0
WP_111700265.1,WP_086784246.1,0
WP_111700265.1,WP_109639600.1,0
WP_111700265.1,WP_086849962.1,0
WP_111700265.1,WP_093411427.1,0
WP_111700265.1,WP_081971423.1,0
WP_111700265.1,WP_130401777.1,0
WP_111700265.1,WP_065917710.1,0
WP_111700265.1,WP_075737041.1,0
WP_111700265.1,WP_047194864.1,0
WP_111700265.1,WP_045318561.1,0
WP_111700265.1,WP_131056699.1,0
WP_111700265.1,OKK16161.1,0
WP_111700265.1,ADV92525.1,0
WP_111700265.1,WP_083950838.1,0
WP_111700265.1,CUM11140.1,0
WP_111700265.1,AEV21261.1,0
WP_111700265.1,WP_078759821.1,0
WP_111700265.1,WP_139584963.1,0
WP_111700265.1,WP_143590710.1,0
WP_111700265.1,WP_013736455.1,0
WP_111700265.1,WP_155388305.1,0
WP_111700265.1,WP_141984372.1,0
WP_111700265.1,WP_125191182.1,0
WP_111700265.1,WP_085749752.1,0
WP_111700265.1,GDY50131.1,0
WP_111700265.1,WP_137976057.1,0
WP_111700265.1,WP_082403176.1,0
WP_111700265.1,WP_144126986.1,0
WP_111700265.1,WP_132413760.1,0
WP_111700265.1,WP_099848711.1,0
WP_111700265.1,PIG53436.1,0
WP_111700265.1,WP_132337032.1,0
WP_111700265.1,WP_132386942.1,0
WP_111700265.1,WP_082377728.1,0
WP_111700265.1,KOX03277.1,0
WP_111700265.1,CCH19814.1,0
WP_111700265.1,WP_039906502.1,0
WP_111700265.1,WP_088988822.1,0
WP_111700265.1,WP_073887759.1,0
WP_111700265.1,WP_130464304.1,0
WP_111700265.1,SHM40309.1,0
WP_111700265.1,WP_054022242.1,0
WP_111700265.1,OGB27210.1,0
WP_111700265.1,WP_116180173.1,0
WP_111700265.1,WP_084434874.1,0
WP_111700265.1,WP_110567505.1,0
WP_111700265.1,WP_101366623.1,0
WP_111700265.1,WP_117215036.1,0
WP_111700265.1,WP_124822775.1,0
WP_111700265.1,WP_091553551.1,0
WP_111700265.1,SDZ16714.1,0
WP_111700265.1,WP_091558835.1,0
WP_051808300.1,CBY05529.1,0
WP_051808300.1,OPG10926.1,0
WP_051808300.1,WP_143737449.1,0
WP_051808300.1,WP_015787089.1,0
WP_051808300.1,WP_124770494.1,0
WP_051808300.1,WP_141569747.1,0
WP_051808300.1,RZS34008.1,0
WP_051808300.1,ADV92527.1,0
WP_051808300.1,WP_132183354.1,0
WP_051808300.1,WP_084400763.1,0
WP_051808300.1,WP_123685830.1,0
WP_051808300.1,TQL66274.1,0
WP_051808300.1,WP_089021493.1,0
WP_051808300.1,WP_116813002.1,0
WP_051808300.1,WP_093954453.1,0
WP_051808300.1,WP_083302694.1,0
WP_051808300.1,KNX38636.1,0
WP_051808300.1,WP_050671122.1,0
WP_051808300.1,WP_112669767.1,0
WP_051808300.1,WP_103503499.1,0
WP_051808300.1,WP_091283529.1,0
WP_051808300.1,WP_078844206.1,0
WP_051808300.1,WP_075975245.1,0
WP_051808300.1,WP_086784246.1,0
WP_051808300.1,WP_109639600.1,0
WP_051808300.1,WP_086849962.1,0
WP_051808300.1,WP_093411427.1,0
WP_051808300.1,WP_081971423.1,0
WP_051808300.1,WP_130401777.1,0
WP_051808300.1,WP_065917710.1,0
WP_051808300.1,WP_075737041.1,0
WP_051808300.1,WP_047194864.1,0
WP_051808300.1,WP_045318561.1,0
WP_051808300.1,WP_131056699.1,0
WP_051808300.1,OKK16161.1,0
WP_051808300.1,ADV92525.1,0
WP_051808300.1,WP_083950838.1,0
WP_051808300.1,CUM11140.1,0
WP_051808300.1,AEV21261.1,0
WP_051808300.1,WP_078759821.1,0
WP_051808300.1,WP_139584963.1,0
WP_051808300.1,WP_143590710.1,0
WP_051808300.1,WP_013736455.1,0
WP_051808300.1,WP_155388305.1,0
WP_051808300.1,WP_141984372.1,0
WP_051808300.1,WP_125191182.1,0
WP_051808300.1,WP_085749752.1,0
WP_051808300.1,GDY50131.1,0
WP_051808300.1,WP_137976057.1,0
WP_051808300.1,WP_082403176.1,0
WP_051808300.1,WP_144126986.1,0
WP_051808300.1,WP_132413760.1,0
WP_051808300.1,WP_099848711.1,0
WP_051808300.1,PIG53436.1,0
WP_051808300.1,WP_132337032.1,0
WP_051808300.1,WP_132386942.1,0
WP_051808300.1,WP_082377728.1,0
WP_051808300.1,KOX03277.1,0
WP_051808300.1,CCH19814.1,0
WP_051808300.1,WP_039906502.1,0
WP_051808300.1,WP_088988822.1,0
WP_051808300.1,WP_073887759.1,0
WP_051808300.1,WP_130464304.1,0
WP_051808300.1,SHM40309.1,0
WP_051808300.1,WP_054022242.1,0
WP_051808300.1,OGB27210.1,0
WP_051808300.1,WP_116180173.1,0
WP_051808300.1,WP_084434874.1,0
WP_051808300.1,WP_110567505.1,0
WP_051808300.1,WP_101366623.1,0
WP_051808300.1,WP_117215036.1,0
WP_051808300.1,WP_124822775.1,0
WP_051808300.1,WP_091553551.1,0
WP_051808300.1,SDZ16714.1,0
WP_051808300.1,WP_091558835.1,0
CBY05529.1,OPG10926.1,0
CBY05529.1,WP_143737449.1,0
CBY05529.1,WP_015787089.1,0
CBY05529.1,WP_124770494.1,0
CBY05529.1,WP_141569747.1,0
CBY05529.1,RZS34008.1,0
CBY05529.1,ADV92527.1,0
CBY05529.1,WP_132183354.1,0
CBY05529.1,WP_084400763.1,0
CBY05529.1,WP_123685830.1,0
CBY05529.1,TQL66274.1,0
CBY05529.1,WP_089021493.1,0
CBY05529.1,WP_116813002.1,0
CBY05529.1,WP_093954453.1,0
CBY05529.1,WP_083302694.1,0
CBY05529.1,KNX38636.1,0
CBY05529.1,WP_050671122.1,0
CBY05529.1,WP_112669767.1,0
CBY05529.1,WP_103503499.1,0
CBY05529.1,WP_091283529.1,0
CBY05529.1,WP_078844206.1,0
CBY05529.1,WP_075975245.1,0
CBY05529.1,WP_086784246.1,0
CBY05529.1,WP_109639600.1,0
CBY05529.1,WP_086849962.1,0
CBY05529.1,WP_093411427.1,0
CBY05529.1,WP_081971423.1,0
CBY05529.1,WP_130401777.1,0
CBY05529.1,WP_065917710.1,0
CBY05529.1,WP_075737041.1,0
CBY05529.1,WP_047194864.1,0
CBY05529.1,WP_045318561.1,0
CBY05529.1,WP_131056699.1,0
CBY05529.1,OKK16161.1,0
CBY05529.1,ADV92525.1,0
CBY05529.1,WP_083950838.1,0
CBY05529.1,CUM11140.1,0
CBY05529.1,AEV21261.1,0
CBY05529.1,WP_078759821.1,0
CBY05529.1,WP_139584963.1,0
CBY05529.1,WP_143590710.1,0
CBY05529.1,WP_013736455.1,0
CBY05529.1,WP_155388305.1,0
CBY05529.1,WP_141984372.1,0
CBY05529.1,WP_125191182.1,0
CBY05529.1,WP_085749752.1,0
CBY05529.1,GDY50131.1,0
CBY05529.1,WP_137976057.1,0
CBY05529.1,WP_082403176.1,0
CBY05529.1,WP_144126986.1,0
CBY05529.1,WP_132413760.1,0
CBY05529.1,WP_099848711.1,0
CBY05529.1,PIG53436.1,0
CBY05529.1,WP_132337032.1,0
CBY05529.1,WP_132386942.1,0
CBY05529.1,WP_082377728.1,0
CBY05529.1,KOX03277.1,0
CBY05529.1,CCH19814.1,0
CBY05529.1,WP_039906502.1,0
CBY05529.1,WP_088988822.1,0
CBY05529.1,WP_073887759.1,0
CBY05529.1,WP_130464304.1,0
CBY05529.1,SHM40309.1,0
CBY05529.1,WP_054022242.1,0
CBY05529.1,OGB27210.1,0
CBY05529.1,WP_116180173.1,0
CBY05529.1,WP_084434874.1,0
CBY05529.1,WP_110567505.1,0
CBY05529.1,WP_101366623.1,0
CBY05529.1,WP_117215036.1,0
CBY05529.1,WP_124822775.1,0
CBY05529.1,WP_091553551.1,0
CBY05529.1,SDZ16714.1,0
CBY05529.1,WP_091558835.1,0
OPG10926.1,WP_143737449.1,0
OPG10926.1,WP_015787089.1,0
OPG10926.1,WP_124770494.1,0
OPG10926.1,WP_141569747.1,0
OPG10926.1,RZS34008.1,0
OPG10926.1,ADV92527.1,0
OPG10926.1,WP_132183354.1,0
OPG10926.1,WP_084400763.1,0
OPG10926.1,WP_123685830.1,0
OPG10926.1,TQL66274.1,0
OPG10926.1,WP_089021493.1,0
OPG10926.1,WP_116813002.1,0
OPG10926.1,WP_093954453.1,0
OPG10926.1,WP_083302694.1,0
OPG10926.1,KNX38636.1,0
OPG10926.1,WP_050671122.1,0
OPG10926.1,WP_112669767.1,0
OPG10926.1,WP_103503499.1,0
OPG10926.1,WP_091283529.1,0
OPG10926.1,WP_078844206.1,0
OPG10926.1,WP_075975245.1,0
OPG10926.1,WP_086784246.1,0
OPG10926.1,WP_109639600.1,0
OPG10926.1,WP_086849962.1,0
OPG10926.1,WP_093411427.1,0
OPG10926.1,WP_081971423.1,0
OPG10926.1,WP_130401777.1,0
OPG10926.1,WP_065917710.1,0
OPG10926.1,WP_075737041.1,0
OPG10926.1,WP_047194864.1,0
OPG10926.1,WP_045318561.1,0
OPG10926.1,WP_131056699.1,0
OPG10926.1,OKK16161.1,0
OPG10926.1,ADV92525.1,0
OPG10926.1,WP_083950838.1,0
OPG10926.1,CUM11140.1,0
OPG10926.1,AEV21261.1,0
OPG10926.1,WP_078759821.1,0
OPG10926.1,WP_139584963.1,0
OPG10926.1,WP_143590710.1,0
OPG10926.1,WP_013736455.1,0
OPG10926.1,WP_155388305.1,0
OPG10926.1,WP_141984372.1,0
OPG10926.1,WP_125191182.1,0
OPG10926.1,WP_085749752.1,0
OPG10926.1,GDY50131.1,0
OPG10926.1,WP_137976057.1,0
OPG10926.1,WP_082403176.1,0
OPG10926.1,WP_144126986.1,0
OPG10926.1,WP_132413760.1,0
OPG10926.1,WP_099848711.1,0
OPG10926.1,PIG53436.1,0
OPG10926.1,WP_132337032.1,0
OPG10926.1,WP_132386942.1,0
OPG10926.1,WP_082377728.1,0
OPG10926.1,KOX03277.1,0
OPG10926.1,CCH19814.1,0
OPG10926.1,WP_039906502.1,0
OPG10926.1,WP_088988822.1,0
OPG10926.1,WP_073887759.1,0
OPG10926.1,WP_130464304.1,0
OPG10926.1,SHM40309.1,0
OPG10926.1,WP_054022242.1,0
OPG10926.1,OGB27210.1,0
OPG10926.1,WP_116180173.1,0
OPG10926.1,WP_084434874.1,0
OPG10926.1,WP_110567505.1,0
OPG10926.1,WP_101366623.1,0
OPG10926.1,WP_117215036.1,0
OPG10926.1,WP_124822775.1,0
OPG10926.1,WP_091553551.1,0
OPG10926.1,SDZ16714.1,0
OPG10926.1,WP_091558835.1,0
WP_143737449.1,WP_015787089.1,0
WP_143737449.1,WP_124770494.1,0
WP_143737449.1,WP_141569747.1,0
WP_143737449.1,RZS34008.1,0
WP_143737449.1,ADV92527.1,0
WP_143737449.1,WP_132183354.1,0
WP_143737449.1,WP_084400763.1,0
WP_143737449.1,WP_123685830.1,0
WP_143737449.1,TQL66274.1,0
WP_143737449.1,WP_089021493.1,0
WP_143737449.1,WP_116813002.1,0
WP_143737449.1,WP_093954453.1,0
WP_143737449.1,WP_083302694.1,0
WP_143737449.1,KNX38636.1,0
WP_143737449.1,WP_050671122.1,0
WP_143737449.1,WP_112669767.1,0
WP_143737449.1,WP_103503499.1,0
WP_143737449.1,WP_091283529.1,0
WP_143737449.1,WP_078844206.1,0
WP_143737449.1,WP_075975245.1,0
WP_143737449.1,WP_086784246.1,0
WP_143737449.1,WP_109639600.1,0
WP_143737449.1,WP_086849962.1,0
WP_143737449.1,WP_093411427.1,0
WP_143737449.1,WP_081971423.1,0
WP_143737449.1,WP_130401777.1,0
WP_143737449.1,WP_065917710.1,0
WP_143737449.1,WP_075737041.1,0
WP_143737449.1,WP_047194864.1,0
WP_143737449.1,WP_045318561.1,0
WP_143737449.1,WP_131056699.1,0
WP_143737449.1,OKK16161.1,0
WP_143737449.1,ADV92525.1,0
WP_143737449.1,WP_083950838.1,0
WP_143737449.1,CUM11140.1,0
WP_143737449.1,AEV21261.1,0
WP_143737449.1,WP_078759821.1,0
WP_143737449.1,WP_139584963.1,0
WP_143737449.1,WP_143590710.1,0
WP_143737449.1,WP_013736455.1,0
WP_143737449.1,WP_155388305.1,0
WP_143737449.1,WP_141984372.1,0
WP_143737449.1,WP_125191182.1,0
WP_143737449.1,WP_085749752.1,0
WP_143737449.1,GDY50131.1,0
WP_143737449.1,WP_137976057.1,0
WP_143737449.1,WP_082403176.1,0
WP_143737449.1,WP_144126986.1,0
WP_143737449.1,WP_132413760.1,0
WP_143737449.1,WP_099848711.1,0
WP_143737449.1,PIG53436.1,0
WP_143737449.1,WP_132337032.1,0
WP_143737449.1,WP_132386942.1,0
WP_143737449.1,WP_082377728.1,0
WP_143737449.1,KOX03277.1,0
WP_143737449.1,CCH19814.1,0
WP_143737449.1,WP_039906502.1,0
WP_143737449.1,WP_088988822.1,0
WP_143737449.1,WP_073887759.1,0
WP_143737449.1,WP_130464304.1,0
WP_143737449.1,SHM40309.1,0
WP_143737449.1,WP_054022242.1,0
WP_143737449.1,OGB27210.1,0
WP_143737449.1,WP_116180173.1,0
WP_143737449.1,WP_084434874.1,0
WP_143737449.1,WP_110567505.1,0
WP_143737449.1,WP_101366623.1,0
WP_143737449.1,WP_117215036.1,0
WP_143737449.1,WP_124822775.1,0
WP_143737449.1,WP_091553551.1,0
WP_143737449.1,SDZ16714.1,0
WP_143737449.1,WP_091558835.1,0
WP_015787089.1,WP_124770494.1,0
WP_015787089.1,WP_141569747.1,0
WP_015787089.1,RZS34008.1,0
WP_015787089.1,ADV92527.1,0
WP_015787089.1,WP_132183354.1,0
WP_015787089.1,WP_084400763.1,0
WP_015787089.1,WP_123685830.1,0
WP_015787089.1,TQL66274.1,0
WP_015787089.1,WP_089021493.1,0
WP_015787089.1,WP_116813002.1,0
WP_015787089.1,WP_093954453.1,0
WP_015787089.1,WP_083302694.1,0
WP_015787089.1,KNX38636.1,0
WP_015787089.1,WP_050671122.1,0
WP_015787089.1,WP_112669767.1,0
WP_015787089.1,WP_103503499.1,0
WP_015787089.1,WP_091283529.1,0
WP_015787089.1,WP_078844206.1,0
WP_015787089.1,WP_075975245.1,0
WP_015787089.1,WP_086784246.1,0
WP_015787089.1,WP_109639600.1,0
WP_015787089.1,WP_086849962.1,0
WP_015787089.1,WP_093411427.1,0
WP_015787089.1,WP_081971423.1,0
WP_015787089.1,WP_130401777.1,0
WP_015787089.1,WP_065917710.1,0
WP_015787089.1,WP_075737041.1,0
WP_015787089.1,WP_047194864.1,0
WP_015787089.1,WP_045318561.1,0
WP_015787089.1,WP_131056699.1,0
WP_015787089.1,OKK16161.1,0
WP_015787089.1,ADV92525.1,0
WP_015787089.1,WP_083950838.1,0
WP_015787089.1,CUM11140.1,0
WP_015787089.1,AEV21261.1,0
WP_015787089.1,WP_078759821.1,0
WP_015787089.1,WP_139584963.1,0
WP_015787089.1,WP_143590710.1,0
WP_015787089.1,WP_013736455.1,0
WP_015787089.1,WP_155388305.1,0
WP_015787089.1,WP_141984372.1,0
WP_015787089.1,WP_125191182.1,0
WP_015787089.1,WP_085749752.1,0
WP_015787089.1,GDY50131.1,0
WP_015787089.1,WP_137976057.1,0
WP_015787089.1,WP_082403176.1,0
WP_015787089.1,WP_144126986.1,0
WP_015787089.1,WP_132413760.1,0
WP_015787089.1,WP_099848711.1,0
WP_015787089.1,PIG53436.1,0
WP_015787089.1,WP_132337032.1,0
WP_015787089.1,WP_132386942.1,0
WP_015787089.1,WP_082377728.1,0
WP_015787089.1,KOX03277.1,0
WP_015787089.1,CCH19814.1,0
WP_015787089.1,WP_039906502.1,0
WP_015787089.1,WP_088988822.1,0
